mode,node_id,x,y,z,ux,uy,uz,rx,ry,rz
1,1,0,0,0,0.000000000,0.000000000,0.000000000,-0.049500000,0.046200000,-0.307700000
1,2,0,0,1,0.029900000,0.032300000,0.000000000,-0.017100000,0.015600000,-0.272100000
1,3,0,0,2,0.033300000,0.036300000,0.000100000,0.006000000,-0.006000000,-0.236400000
1,4,0,0,3,0.020800000,0.023300000,0.000100000,0.016500000,-0.015500000,-0.200800000
1,5,0,0,4,0.005400000,0.006700000,0.000100000,0.012900000,-0.011700000,-0.165100000
1,6,0,0,5,0.000500000,0.000700000,0.000100000,-0.004300000,0.005000000,-0.129500000
1,7,0,0,6,0.003200000,0.003400000,0.000200000,-0.001400000,0.000900000,-0.121000000
1,8,0,0,7,0.002700000,0.003600000,0.000200000,0.000600000,-0.001500000,-0.112400000
1,9,0,0,8,0.000800000,0.002500000,0.000200000,0.001400000,-0.001900000,-0.103900000
1,10,0,0,9,-0.000700000,0.001000000,0.000300000,0.001200000,-0.000400000,-0.095400000
1,11,0,0,10,0.000400000,0.000400000,0.000300000,-0.000200000,0.002900000,-0.086800000
1,12,5,0,0,0.000000000,0.000000000,0.000000000,0.031000000,-0.041500000,0.239200000
1,13,5,0,1,-0.027000000,-0.021100000,0.000000000,0.012100000,-0.014100000,0.213300000
1,14,5,0,2,-0.030200000,-0.025300000,0.000000000,-0.002200000,0.005200000,0.187300000
1,15,5,0,3,-0.019100000,-0.018300000,0.000000000,-0.009800000,0.013900000,0.161300000
1,16,5,0,4,-0.005100000,-0.007400000,0.000000000,-0.009800000,0.010800000,0.135400000
1,17,5,0,5,-0.000200000,-0.000500000,0.000100000,-0.002100000,-0.003800000,0.109400000
1,18,5,0,6,-0.002300000,0.001600000,0.000100000,-0.001900000,-0.000700000,0.103700000
1,19,5,0,7,-0.002000000,0.003100000,0.000100000,-0.001100000,0.001100000,0.098100000
1,20,5,0,8,-0.000500000,0.003600000,0.000100000,0.000200000,0.001500000,0.092400000
1,21,5,0,9,0.000700000,0.002700000,0.000100000,0.001800000,0.000500000,0.086800000
1,22,5,0,10,0.000200000,-0.000100000,0.000100000,0.003800000,-0.001800000,0.081100000
1,23,5,5,0,0.000000000,0.000000000,0.000000000,0.002000000,0.002900000,-0.079100000
1,24,5,5,1,-0.001500000,-0.003000000,0.000000000,0.003600000,-0.004400000,-0.091100000
1,25,5,5,2,-0.007600000,-0.006600000,0.000000000,0.003100000,-0.006300000,-0.103100000
1,26,5,5,3,-0.012900000,-0.008800000,0.000000000,0.000700000,-0.003000000,-0.115100000
1,27,5,5,4,-0.012300000,-0.007500000,0.000000000,-0.004000000,0.005700000,-0.127100000
1,28,5,5,5,-0.000100000,-0.000300000,0.000000000,-0.011100000,0.020400000,-0.139100000
1,29,5,5,6,0.012400000,0.006100000,-0.000100000,-0.002500000,0.006000000,-0.135000000
1,30,5,5,7,0.013100000,0.005600000,-0.000100000,0.002400000,-0.003000000,-0.130800000
1,31,5,5,8,0.007700000,0.002000000,-0.000100000,0.003700000,-0.006400000,-0.126700000
1,32,5,5,9,0.001500000,-0.001000000,-0.000200000,0.001400000,-0.004300000,-0.122600000
1,33,5,5,10,0.000400000,0.000200000,-0.000200000,-0.004700000,0.003400000,-0.118500000
1,34,0,5,0,0.000000000,0.000000000,0.000000000,0.002700000,-0.002700000,0.083800000
1,35,0,5,1,0.002300000,0.000200000,0.000000000,-0.002200000,0.005600000,0.098300000
1,36,0,5,2,0.009700000,0.003600000,0.000000000,-0.003700000,0.007600000,0.112800000
1,37,0,5,3,0.016100000,0.007000000,0.000000000,-0.002000000,0.003400000,0.127300000
1,38,0,5,4,0.015100000,0.006900000,0.000000000,0.003000000,-0.007200000,0.141800000
1,39,0,5,5,0.000000000,0.000100000,0.000000000,0.011700000,-0.024900000,0.156300000
1,40,0,5,6,-0.015400000,-0.007300000,0.000000000,0.003800000,-0.007600000,0.150500000
1,41,0,5,7,-0.016700000,-0.008200000,0.000000000,-0.001300000,0.003300000,0.144800000
1,42,0,5,8,-0.010300000,-0.005400000,0.000100000,-0.003600000,0.007700000,0.139000000
1,43,0,5,9,-0.002700000,-0.001600000,0.000100000,-0.003200000,0.005800000,0.133300000
1,44,0,5,10,-0.000200000,0.000400000,0.000100000,0.000000000,-0.002600000,0.127500000
1,45,1,0,10,0.000300000,-0.065100000,-0.001900000,0.000600000,0.001500000,-0.046200000
1,46,2,0,10,0.000300000,-0.094500000,-0.002700000,0.001400000,0.000300000,-0.013600000
1,47,3,0,10,0.000300000,-0.093400000,-0.002500000,0.002200000,-0.000700000,0.015700000
1,48,4,0,10,0.000200000,-0.062900000,-0.001500000,0.003000000,-0.001400000,0.045800000
1,49,1,5,10,-0.000100000,0.095700000,0.002200000,-0.000900000,-0.001700000,0.066300000
1,50,2,5,10,0.000000000,0.137500000,0.003500000,-0.001800000,-0.000700000,0.018900000
1,51,3,5,10,0.000100000,0.135400000,0.003600000,-0.002800000,0.000500000,-0.022800000
1,52,4,5,10,0.000200000,0.091300000,0.002400000,-0.003700000,0.001900000,-0.066100000
1,53,0,1,10,0.094900000,0.000400000,0.000100000,-0.000100000,0.001800000,-0.092800000
1,54,0,2,10,0.168900000,0.000400000,0.000000000,0.000000000,0.000700000,-0.047600000
1,55,0,3,10,0.180200000,0.000400000,0.000000000,0.000000000,-0.000400000,0.027300000
1,56,0,4,10,0.116200000,0.000400000,0.000000000,0.000000000,-0.001500000,0.096600000
1,57,5,1,10,-0.088000000,0.000000000,0.003300000,0.002500000,-0.000800000,0.086500000
1,58,5,2,10,-0.157000000,0.000000000,0.005100000,0.001000000,0.000300000,0.044400000
1,59,5,3,10,-0.167500000,0.000100000,0.005200000,-0.000800000,0.001300000,-0.025500000
1,60,5,4,10,-0.107900000,0.000100000,0.003500000,-0.002700000,0.002400000,-0.089900000
1,61,0,1,5,0.109100000,0.000600000,-0.004500000,-0.004600000,-0.001000000,-0.086200000
1,62,0,2,5,0.170200000,0.000500000,-0.008600000,-0.003100000,-0.006900000,-0.034900000
1,63,0,3,5,0.176600000,0.000300000,-0.010400000,0.000100000,-0.012900000,0.023400000
1,64,0,4,5,0.121600000,0.000200000,-0.008100000,0.005000000,-0.018900000,0.087500000
1,65,5,1,5,-0.093100000,-0.000400000,0.000600000,0.002200000,0.001000000,0.074900000
1,66,5,2,5,-0.147100000,-0.000400000,0.003900000,0.003500000,0.005900000,0.031800000
1,67,5,3,5,-0.154300000,-0.000300000,0.006900000,0.001700000,0.010700000,-0.018800000
1,68,5,4,5,-0.107300000,-0.000300000,0.006600000,-0.003200000,0.015600000,-0.076200000
1,69,2,0,5,0.000200000,-0.096100000,-0.005100000,-0.003400000,0.000600000,-0.006200000
1,70,3,0,5,0.000100000,-0.092800000,-0.004800000,-0.003000000,-0.001000000,0.012300000
1,71,4,0,5,-0.000100000,-0.068700000,-0.003100000,-0.002600000,-0.002500000,0.039400000
1,72,1,0,5,0.000400000,-0.075800000,-0.003600000,-0.003800000,0.002600000,-0.039500000
1,73,2,5,5,0.000000000,0.216500000,0.028100000,0.002600000,-0.003700000,0.038000000
1,74,3,5,5,0.000000000,0.211800000,0.027000000,-0.002000000,0.005500000,-0.046500000
1,75,4,5,5,0.000000000,0.129600000,0.017200000,-0.006500000,0.013700000,-0.112600000
1,76,1,5,5,0.000000000,0.138800000,0.019300000,0.007100000,-0.013900000,0.113700000
1,77,5,1,1,-0.428800000,-0.081200000,0.081200000,0.110000000,-0.174300000,0.308800000
1,78,5,2,2,-0.811500000,-0.172300000,0.172200000,0.051900000,-0.062600000,0.133700000
1,79,5,3,3,-0.764000000,-0.163700000,0.163500000,-0.064900000,0.147700000,-0.139700000
1,80,5,4,4,-0.346000000,-0.067300000,0.067000000,-0.102400000,0.205900000,-0.261300000
1,81,0,4,4,0.415400000,0.082900000,-0.082800000,0.128500000,-0.259100000,0.311900000
1,82,0,1,1,0.533300000,0.108000000,-0.108000000,-0.139800000,0.206300000,-0.389200000
1,83,0,2,2,1.000000000,0.220700000,-0.220700000,-0.061400000,0.064400000,-0.168700000
1,84,0,3,3,0.932200000,0.205700000,-0.205700000,0.084900000,-0.193600000,0.167900000
1,85,5,1,4,-0.066100000,-0.004300000,-0.003900000,-0.005300000,-0.016900000,0.057300000
1,86,5,2,3,-0.086100000,-0.007800000,-0.007500000,-0.002600000,-0.013400000,0.021800000
1,87,5,3,2,-0.081300000,-0.007800000,-0.007600000,0.001300000,-0.004200000,-0.008100000
1,88,5,4,1,-0.055700000,-0.004300000,-0.004100000,0.003900000,0.003800000,-0.039100000
1,89,0,1,4,0.076700000,0.000400000,-0.000100000,0.003000000,0.022600000,-0.067700000
1,90,0,2,3,0.097800000,0.002500000,0.002200000,0.002200000,0.019400000,-0.026800000
1,91,0,3,2,0.090200000,0.002700000,0.002500000,-0.000300000,0.008800000,0.006800000
1,92,0,4,1,0.060500000,0.000800000,0.000700000,-0.001400000,-0.001400000,0.040900000
1,93,0,1,9,0.069100000,-0.001000000,-0.001200000,-0.001000000,-0.012400000,-0.048000000
1,94,0,2,8,0.112800000,-0.003300000,-0.003400000,-0.001600000,-0.025700000,-0.007100000
1,95,0,3,7,0.125000000,-0.005500000,-0.005600000,-0.000800000,-0.034700000,0.038100000
1,96,0,4,6,0.094000000,-0.005700000,-0.005800000,0.002900000,-0.036000000,0.091000000
1,97,5,1,9,-0.064100000,0.003500000,0.003700000,0.002100000,0.010500000,0.045000000
1,98,5,2,8,-0.103700000,0.005800000,0.006000000,0.001100000,0.021700000,0.007700000
1,99,5,3,7,-0.114200000,0.007000000,0.007200000,-0.000400000,0.029300000,-0.033200000
1,100,5,4,6,-0.085300000,0.005900000,0.006200000,-0.003800000,0.030300000,-0.080700000
1,101,5,4,9,-0.133300000,-0.012700000,0.012600000,-0.015700000,0.031500000,-0.102500000
1,102,5,3,8,-0.233100000,-0.025800000,0.025600000,-0.006100000,0.015800000,-0.042600000
1,103,5,2,7,-0.232100000,-0.023800000,0.023500000,0.011100000,-0.018500000,0.035800000
1,104,5,1,6,-0.131800000,-0.009000000,0.008600000,0.016300000,-0.033000000,0.094400000
1,105,0,4,9,0.146000000,0.012300000,-0.011800000,0.017600000,-0.037400000,0.112500000
1,106,0,3,8,0.260400000,0.028800000,-0.028200000,0.009900000,-0.022400000,0.047600000
1,107,0,2,7,0.264100000,0.029700000,-0.029000000,-0.009900000,0.016100000,-0.040800000
1,108,0,1,6,0.152900000,0.014000000,-0.013300000,-0.019500000,0.035000000,-0.109500000
1,109,1,0,1,0.037300000,-0.215800000,-0.037300000,-0.056700000,0.028600000,-0.207700000
1,110,2,0,2,0.051200000,-0.304100000,-0.051300000,-0.079400000,0.002000000,-0.092000000
1,111,3,0,3,0.040200000,-0.260600000,-0.040300000,-0.090700000,-0.018900000,0.012100000
1,112,4,0,4,0.016200000,-0.132800000,-0.016300000,-0.067800000,-0.022300000,0.082200000
1,113,1,0,6,0.004000000,-0.094800000,-0.003400000,-0.014300000,0.003200000,-0.075700000
1,114,2,0,7,0.005500000,-0.130900000,-0.005000000,-0.019700000,0.001100000,-0.026600000
1,115,3,0,8,0.004900000,-0.118100000,-0.004500000,-0.019200000,-0.000800000,0.016600000
1,116,4,0,9,0.002800000,-0.069600000,-0.002400000,-0.011600000,-0.001900000,0.052700000
1,117,1,5,6,-0.016500000,0.115200000,0.016600000,0.015800000,-0.010800000,0.094000000
1,118,2,5,7,-0.020500000,0.165300000,0.020600000,0.018100000,0.000100000,0.033400000
1,119,3,5,8,-0.015700000,0.155900000,0.015800000,0.016600000,0.006700000,-0.023300000
1,120,4,5,9,-0.006900000,0.096600000,0.007000000,0.009500000,0.008000000,-0.074400000
1,121,1,5,1,-0.003600000,0.069300000,0.003600000,-0.006400000,-0.005600000,0.045500000
1,122,2,5,2,-0.009000000,0.109900000,0.009000000,-0.015400000,-0.006200000,0.007200000
1,123,3,5,3,-0.013400000,0.118900000,0.013400000,-0.021600000,-0.003300000,-0.033900000
1,124,4,5,4,-0.012500000,0.087800000,0.012400000,-0.021800000,0.004700000,-0.081000000
1,125,1,0,4,-0.016300000,-0.151100000,-0.016600000,-0.052000000,0.022600000,-0.110500000
1,126,2,0,3,-0.039600000,-0.287100000,-0.039800000,-0.055600000,0.018200000,-0.047500000
1,127,3,0,2,-0.049400000,-0.327200000,-0.049500000,-0.026200000,-0.002800000,0.048600000
1,128,4,0,1,-0.035000000,-0.227900000,-0.035000000,0.012000000,-0.027600000,0.153500000
1,129,1,0,9,-0.002800000,-0.072600000,-0.002800000,-0.007800000,0.002000000,-0.054700000
1,130,2,0,8,-0.004700000,-0.116500000,-0.004600000,-0.010800000,0.000400000,-0.018100000
1,131,3,0,7,-0.004800000,-0.122900000,-0.004600000,-0.010100000,-0.001500000,0.022200000
1,132,4,0,6,-0.003100000,-0.085600000,-0.002900000,-0.006900000,-0.003000000,0.065000000
1,133,1,5,9,0.005700000,0.106800000,0.006000000,0.006600000,-0.006600000,0.083000000
1,134,2,5,8,0.013100000,0.168800000,0.013300000,0.007000000,-0.005500000,0.032300000
1,135,3,5,7,0.017000000,0.175800000,0.017100000,0.002900000,0.000100000,-0.022900000
1,136,4,5,6,0.013600000,0.120500000,0.013700000,-0.003800000,0.009000000,-0.080700000
1,137,1,5,4,0.015100000,0.111900000,0.015100000,-0.015100000,-0.005800000,0.084400000
1,138,2,5,3,0.016100000,0.144000000,0.016100000,-0.024200000,0.003800000,0.030100000
1,139,3,5,2,0.010900000,0.124800000,0.010800000,-0.022100000,0.007300000,-0.012900000
1,140,4,5,1,0.004300000,0.072800000,0.004300000,-0.012500000,0.006600000,-0.048500000
2,1,0,0,0,0.000000000,0.000000000,0.000000000,-0.048000000,0.046800000,-0.202100000
2,2,0,0,1,0.032200000,0.033900000,0.000100000,-0.020700000,0.018800000,-0.166600000
2,3,0,0,2,0.039200000,0.042600000,0.000100000,0.001300000,-0.002700000,-0.131200000
2,4,0,0,3,0.029100000,0.033200000,0.000200000,0.014700000,-0.014500000,-0.095700000
2,5,0,0,4,0.012800000,0.015700000,0.000200000,0.017400000,-0.014900000,-0.060300000
2,6,0,0,5,0.001900000,0.001100000,0.000300000,0.009000000,-0.003800000,-0.024800000
2,7,0,0,6,-0.001000000,-0.004700000,0.000300000,0.003100000,-0.002100000,-0.021700000
2,8,0,0,7,-0.002300000,-0.005500000,0.000300000,-0.001000000,-0.000500000,-0.018700000
2,9,0,0,8,-0.002000000,-0.003200000,0.000300000,-0.002800000,0.001100000,-0.015600000
2,10,0,0,9,-0.000200000,-0.000300000,0.000300000,-0.002300000,0.002400000,-0.012500000
2,11,0,0,10,0.002800000,0.000900000,0.000300000,0.000500000,0.003400000,-0.009400000
2,12,5,0,0,0.000000000,0.000000000,0.000000000,-0.035100000,0.060000000,-0.234000000
2,13,5,0,1,0.041000000,0.023600000,-0.000100000,-0.013300000,0.023700000,-0.197900000
2,14,5,0,2,0.049400000,0.027800000,-0.000200000,0.003100000,-0.004000000,-0.161800000
2,15,5,0,3,0.036100000,0.019300000,-0.000200000,0.011500000,-0.018900000,-0.125800000
2,16,5,0,4,0.015200000,0.006900000,-0.000300000,0.010700000,-0.018700000,-0.089700000
2,17,5,0,5,0.002100000,0.000000000,-0.000400000,0.000900000,-0.003700000,-0.053600000
2,18,5,0,6,-0.000900000,-0.001300000,-0.000400000,0.001300000,-0.002300000,-0.049100000
2,19,5,0,7,-0.002500000,-0.002600000,-0.000400000,0.001100000,-0.000700000,-0.044600000
2,20,5,0,8,-0.002400000,-0.003400000,-0.000400000,0.000300000,0.000900000,-0.040000000
2,21,5,0,9,-0.000600000,-0.003100000,-0.000400000,-0.001000000,0.002600000,-0.035500000
2,22,5,0,10,0.002800000,-0.001200000,-0.000400000,-0.002800000,0.004100000,-0.031000000
2,23,5,5,0,0.000000000,0.000000000,0.000000000,-0.005800000,0.001900000,0.038700000
2,24,5,5,1,0.005300000,0.005600000,0.000100000,-0.005000000,0.007200000,0.053600000
2,25,5,5,2,0.013100000,0.009700000,0.000200000,-0.003000000,0.007100000,0.068500000
2,26,5,5,3,0.018300000,0.011200000,0.000400000,0.000400000,0.001800000,0.083400000
2,27,5,5,4,0.015500000,0.008500000,0.000500000,0.005400000,-0.009100000,0.098300000
2,28,5,5,5,-0.001300000,0.000000000,0.000600000,0.012200000,-0.026200000,0.113200000
2,29,5,5,6,-0.018300000,-0.007100000,0.000600000,0.003100000,-0.009400000,0.102800000
2,30,5,5,7,-0.021300000,-0.007000000,0.000700000,-0.002200000,0.001800000,0.092500000
2,31,5,5,8,-0.016000000,-0.003500000,0.000700000,-0.003800000,0.007400000,0.082100000
2,32,5,5,9,-0.007900000,-0.000300000,0.000700000,-0.001500000,0.007200000,0.071700000
2,33,5,5,10,-0.002900000,-0.001300000,0.000800000,0.004500000,0.001200000,0.061400000
2,34,0,5,0,0.000000000,0.000000000,0.000000000,0.000200000,0.003100000,0.025000000
2,35,0,5,1,0.005200000,0.001500000,-0.000100000,-0.002700000,0.006300000,0.035900000
2,36,0,5,2,0.011700000,0.004800000,-0.000100000,-0.003100000,0.005600000,0.046700000
2,37,0,5,3,0.015400000,0.007300000,-0.000200000,-0.001200000,0.001000000,0.057600000
2,38,0,5,4,0.012600000,0.006600000,-0.000300000,0.003200000,-0.007800000,0.068500000
2,39,0,5,5,-0.001200000,0.000200000,-0.000400000,0.010500000,-0.021200000,0.079400000
2,40,0,5,6,-0.015300000,-0.007700000,-0.000300000,0.005400000,-0.008100000,0.068600000
2,41,0,5,7,-0.018400000,-0.010800000,-0.000300000,0.001100000,0.000900000,0.057800000
2,42,0,5,8,-0.014500000,-0.010000000,-0.000300000,-0.002600000,0.005700000,0.047000000
2,43,0,5,9,-0.007900000,-0.005800000,-0.000300000,-0.005600000,0.006300000,0.036200000
2,44,0,5,10,-0.002800000,0.001000000,-0.000300000,-0.007800000,0.002700000,0.025400000
2,45,1,0,10,0.002800000,-0.000500000,-0.001200000,-0.000200000,0.000200000,0.004800000
2,46,2,0,10,0.002800000,0.007500000,-0.000400000,-0.000900000,-0.001300000,0.009800000
2,47,3,0,10,0.002800000,0.016200000,0.001100000,-0.001500000,-0.001200000,0.006000000
2,48,4,0,10,0.002800000,0.016600000,0.001700000,-0.002200000,0.000600000,-0.006900000
2,49,1,5,10,-0.002800000,0.007200000,-0.001700000,-0.005300000,0.000400000,-0.008900000
2,50,2,5,10,-0.002900000,-0.009800000,-0.001300000,-0.002900000,-0.000900000,-0.021700000
2,51,3,5,10,-0.002900000,-0.030100000,0.000000000,-0.000400000,-0.001200000,-0.015700000
2,52,4,5,10,-0.002900000,-0.034700000,0.001000000,0.002100000,-0.000500000,0.010400000
2,53,0,1,10,0.015500000,0.000900000,0.001900000,0.002200000,0.003300000,-0.014200000
2,54,0,2,10,0.027800000,0.000900000,0.004300000,0.002100000,0.003200000,-0.008800000
2,55,0,3,10,0.030600000,0.001000000,0.005800000,0.000400000,0.003000000,0.004000000
2,56,0,4,10,0.019500000,0.001000000,0.004800000,-0.002900000,0.002900000,0.017700000
2,57,5,1,10,0.040400000,-0.001200000,-0.002900000,-0.002000000,0.003600000,-0.039900000
2,58,5,2,10,0.074000000,-0.001200000,-0.004300000,-0.000800000,0.003000000,-0.023100000
2,59,5,3,10,0.080900000,-0.001300000,-0.004400000,0.000800000,0.002400000,0.010900000
2,60,5,4,10,0.052200000,-0.001300000,-0.002700000,0.002600000,0.001800000,0.044800000
2,61,0,1,5,0.030400000,0.000900000,0.004200000,0.000100000,-0.007300000,-0.029900000
2,62,0,2,5,0.057400000,0.000700000,0.001500000,-0.004200000,-0.010800000,-0.021700000
2,63,0,3,5,0.069600000,0.000500000,-0.003200000,-0.003900000,-0.014300000,-0.000500000
2,64,0,4,5,0.054200000,0.000300000,-0.005400000,0.001000000,-0.017700000,0.033500000
2,65,5,1,5,0.054600000,0.000000000,-0.001700000,-0.002700000,-0.008200000,-0.048800000
2,66,5,2,5,0.094900000,0.000000000,-0.005300000,-0.003400000,-0.012700000,-0.029200000
2,67,5,3,5,0.108300000,0.000000000,-0.008000000,-0.001200000,-0.017200000,0.004900000
2,68,5,4,5,0.080600000,0.000000000,-0.007100000,0.004000000,-0.021700000,0.052700000
2,69,2,0,5,0.002000000,0.004900000,0.001000000,0.005800000,0.001600000,0.013700000
2,70,3,0,5,0.002000000,0.018400000,-0.000900000,0.004200000,0.001600000,0.011600000
2,71,4,0,5,0.002100000,0.023900000,-0.002000000,0.002600000,-0.000100000,-0.003800000
2,72,1,0,5,0.002000000,-0.005700000,0.002000000,0.007400000,-0.000100000,0.005300000
2,73,2,5,5,-0.001200000,0.001000000,0.002500000,0.011100000,0.009700000,-0.051800000
2,74,3,5,5,-0.001200000,-0.050800000,-0.008400000,0.011500000,0.008700000,-0.041800000
2,75,4,5,5,-0.001300000,-0.065400000,-0.012600000,0.011800000,-0.003400000,0.020300000
2,76,1,5,5,-0.001200000,0.034400000,0.008800000,0.010800000,-0.000300000,-0.006200000
2,77,5,1,1,0.509700000,0.105600000,-0.105500000,-0.146800000,0.242900000,-0.364600000
2,78,5,2,2,1.000000000,0.229300000,-0.229000000,-0.070900000,0.093900000,-0.163500000
2,79,5,3,3,0.937800000,0.218000000,-0.217600000,0.088800000,-0.195000000,0.177600000
2,80,5,4,4,0.402300000,0.087600000,-0.087100000,0.137500000,-0.273500000,0.308300000
2,81,0,4,4,0.323500000,0.076400000,-0.076500000,0.120300000,-0.231800000,0.247300000
2,82,0,1,1,0.427300000,0.101700000,-0.101700000,-0.130500000,0.196600000,-0.309200000
2,83,0,2,2,0.831200000,0.207300000,-0.207400000,-0.056800000,0.068200000,-0.138100000
2,84,0,3,3,0.770800000,0.192300000,-0.192400000,0.081400000,-0.172100000,0.144900000
2,85,5,1,4,0.037300000,0.002700000,0.002500000,0.004100000,0.005900000,-0.026700000
2,86,5,2,3,0.047300000,0.006100000,0.005900000,0.002800000,0.005900000,-0.009400000
2,87,5,3,2,0.044000000,0.007200000,0.007000000,-0.000100000,0.002700000,0.004800000
2,88,5,4,1,0.029800000,0.005100000,0.005000000,-0.003400000,0.000000000,0.019400000
2,89,0,1,4,0.020700000,0.007100000,0.006500000,0.003600000,0.000200000,-0.012300000
2,90,0,2,3,0.027400000,0.008200000,0.007700000,-0.000600000,0.000300000,-0.003600000
2,91,0,3,2,0.026800000,0.005900000,0.005600000,-0.003100000,-0.000700000,0.004000000
2,92,0,4,1,0.019200000,0.002200000,0.002100000,-0.003300000,-0.000900000,0.012400000
2,93,0,1,9,0.013800000,-0.000500000,-0.001000000,-0.002100000,-0.013300000,-0.003500000
2,94,0,2,8,0.030200000,-0.003300000,-0.003900000,-0.002600000,-0.024700000,0.007800000
2,95,0,3,7,0.041400000,-0.005800000,-0.006300000,-0.001200000,-0.030800000,0.024400000
2,96,0,4,6,0.036000000,-0.005700000,-0.006200000,0.002700000,-0.030400000,0.047500000
2,97,5,1,9,0.030200000,-0.004500000,-0.003800000,-0.002700000,-0.015200000,-0.015400000
2,98,5,2,8,0.056200000,-0.007300000,-0.006700000,-0.001800000,-0.029300000,0.005400000
2,99,5,3,7,0.069600000,-0.008800000,-0.008100000,0.000200000,-0.037300000,0.032300000
2,100,5,4,6,0.056800000,-0.007200000,-0.006600000,0.004300000,-0.037500000,0.067100000
2,101,5,4,9,0.064700000,0.007300000,-0.007800000,0.009700000,-0.015200000,0.053800000
2,102,5,3,8,0.116300000,0.015000000,-0.015500000,0.003500000,-0.007700000,0.022400000
2,103,5,2,7,0.115500000,0.013700000,-0.014200000,-0.006600000,0.009400000,-0.018700000
2,104,5,1,6,0.064600000,0.005000000,-0.005400000,-0.009500000,0.014900000,-0.048100000
2,105,0,4,9,0.021700000,-0.004000000,0.004900000,-0.003200000,-0.004200000,0.020900000
2,106,0,3,8,0.040800000,-0.005800000,0.006700000,-0.001100000,-0.003400000,0.008800000
2,107,0,2,7,0.042300000,-0.006200000,0.007300000,-0.000100000,0.001000000,-0.006900000
2,108,0,1,6,0.025500000,-0.004800000,0.006100000,0.002800000,0.002300000,-0.019500000
2,109,1,0,1,0.034800000,-0.105300000,-0.034500000,-0.080200000,0.022300000,-0.130400000
2,110,2,0,2,0.043700000,-0.110300000,-0.043000000,-0.104800000,-0.002700000,-0.066300000
2,111,3,0,3,0.032000000,-0.051100000,-0.031000000,-0.102200000,-0.017300000,-0.029400000
2,112,4,0,4,0.013300000,0.007500000,-0.012000000,-0.064700000,-0.016500000,-0.027500000
2,113,1,0,6,-0.001000000,-0.016300000,0.003200000,-0.007700000,-0.002300000,-0.011600000
2,114,2,0,7,-0.002400000,-0.010600000,0.004700000,-0.017500000,-0.000900000,-0.005500000
2,115,3,0,8,-0.002400000,0.003600000,0.004700000,-0.019900000,0.000700000,-0.006700000
2,116,4,0,9,-0.000700000,0.011600000,0.003000000,-0.014900000,0.002500000,-0.015300000
2,117,1,5,6,-0.015400000,0.035700000,0.013700000,0.039300000,-0.007700000,0.045700000
2,118,2,5,7,-0.018000000,0.022800000,0.016200000,0.053800000,0.001700000,0.026400000
2,119,3,5,8,-0.013500000,-0.008500000,0.011600000,0.052800000,0.006400000,0.022700000
2,120,4,5,9,-0.006900000,-0.026800000,0.004900000,0.036000000,0.006100000,0.034700000
2,121,1,5,1,0.005600000,-0.000200000,-0.005700000,0.031000000,0.007800000,0.014300000
2,122,2,5,2,0.013100000,-0.027200000,-0.013400000,0.047700000,0.007400000,0.017600000
2,123,3,5,3,0.018000000,-0.054800000,-0.018400000,0.051600000,0.002400000,0.033800000
2,124,4,5,4,0.015400000,-0.056500000,-0.015900000,0.041300000,-0.008000000,0.064100000
2,125,1,0,4,0.017800000,0.046700000,0.016500000,0.082100000,-0.024500000,0.015200000
2,126,2,0,3,0.044800000,0.160700000,0.043900000,0.107700000,-0.024700000,0.007800000
2,127,3,0,2,0.060500000,0.240400000,0.059900000,0.082300000,-0.002700000,-0.050600000
2,128,4,0,1,0.046800000,0.198500000,0.046500000,0.024100000,0.031400000,-0.141900000
2,129,1,0,9,0.000000000,0.003400000,-0.002500000,0.015600000,0.002300000,-0.003200000
2,130,2,0,8,-0.001600000,0.019800000,-0.004000000,0.023200000,0.001000000,-0.004500000
2,131,3,0,7,-0.001800000,0.034800000,-0.004300000,0.023100000,-0.000400000,-0.013600000
2,132,4,0,6,-0.000700000,0.033000000,-0.003100000,0.015500000,-0.001800000,-0.030100000
2,133,1,5,9,-0.008800000,-0.008200000,-0.006500000,-0.039100000,0.008200000,0.007600000
2,134,2,5,8,-0.017500000,-0.048900000,-0.015200000,-0.052600000,0.007800000,0.007700000
2,135,3,5,7,-0.022800000,-0.084600000,-0.020700000,-0.047700000,0.001600000,0.026100000
2,136,4,5,6,-0.019100000,-0.079300000,-0.017000000,-0.025400000,-0.010200000,0.062000000
2,137,1,5,4,0.012100000,0.049300000,0.012800000,-0.023600000,-0.006400000,0.040400000
2,138,2,5,3,0.014200000,0.044400000,0.014700000,-0.039700000,0.001800000,0.019500000
2,139,3,5,2,0.010300000,0.016900000,0.010600000,-0.041800000,0.005800000,0.012500000
2,140,4,5,1,0.004200000,-0.006800000,0.004400000,-0.031000000,0.006000000,0.018300000
3,1,0,0,0,0.000000000,0.000000000,0.000000000,-0.016100000,0.010500000,0.041200000
3,2,0,0,1,0.011800000,0.014100000,0.000000000,-0.011300000,0.011600000,0.057000000
3,3,0,0,2,0.022000000,0.022000000,0.000000000,-0.004100000,0.007400000,0.072700000
3,4,0,0,3,0.025600000,0.022000000,0.000100000,0.004000000,-0.001300000,0.088500000
3,5,0,0,4,0.018800000,0.014200000,0.000100000,0.011100000,-0.012600000,0.104300000
3,6,0,0,5,0.000400000,0.000400000,0.000100000,0.015700000,-0.023900000,0.120100000
